System.InvalidOperationException: 'PakistanAccountingERP.Infrastructure.Repositories.UnitOfWork' type only implements IAsyncDisposable. Use DisposeAsync to dispose the container.
   at Microsoft.Extensions.DependencyInjection.ServiceLookup.ServiceProviderEngineScope.Dispose()
   at PakistanAccountingERP.Infrastructure.Services.ScheduledBackupHostedService.ExecuteAsync(CancellationToken stoppingToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\ScheduledBackupHostedService.cs:line 44
2026-06-10 11:57:17.779 +05:00 [INF] HTTP GET /api/company/list responded 200 in 14.3339 ms
2026-06-10 11:57:17.863 +05:00 [INF] HTTP GET /api/company/current responded 200 in 5.6209 ms
2026-06-10 11:57:21.955 +05:00 [INF] HTTP GET /JournalEntries responded 200 in 6.8645 ms
2026-06-10 11:57:22.031 +05:00 [INF] HTTP GET /api/company/current responded 200 in 7.4419 ms
2026-06-10 11:57:22.056 +05:00 [INF] HTTP GET /api/company/list responded 200 in 32.5818 ms
2026-06-10 11:57:22.146 +05:00 [INF] HTTP GET /api/company/current responded 200 in 28.4124 ms
2026-06-10 11:57:22.165 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 57.6409 ms
2026-06-10 11:57:25.605 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 36.4193 ms
2026-06-10 11:57:34.515 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 24.5165 ms
2026-06-10 11:57:36.224 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 22.2075 ms
2026-06-10 11:57:45.761 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 60.6599 ms
2026-06-10 11:57:46.147 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 13.0541 ms
2026-06-10 11:57:49.527 +05:00 [INF] HTTP GET /JournalEntries/Details/447 responded 200 in 11.3838 ms
2026-06-10 11:57:49.614 +05:00 [INF] HTTP GET /api/company/list responded 200 in 13.8638 ms
2026-06-10 11:57:49.692 +05:00 [INF] HTTP GET /api/company/current responded 200 in 6.9466 ms
2026-06-10 11:57:55.774 +05:00 [INF] HTTP GET /JournalEntries responded 200 in 8.0775 ms
2026-06-10 11:57:55.863 +05:00 [INF] HTTP GET /api/company/list responded 200 in 22.0980 ms
2026-06-10 11:57:55.871 +05:00 [INF] HTTP GET /api/company/current responded 200 in 28.6291 ms
2026-06-10 11:57:55.954 +05:00 [INF] HTTP GET /api/company/current responded 200 in 7.0406 ms
2026-06-10 11:57:56.016 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 60.6292 ms
2026-06-10 11:57:58.846 +05:00 [INF] HTTP GET /ChartOfAccounts responded 200 in 7.9042 ms
2026-06-10 11:57:58.894 +05:00 [INF] HTTP GET /js/modules/chart-of-accounts.js responded 304 in 0.3144 ms
2026-06-10 11:57:58.977 +05:00 [INF] HTTP GET /api/lookup/account-types responded 200 in 39.5533 ms
2026-06-10 11:57:58.994 +05:00 [INF] HTTP GET /api/company/list responded 200 in 56.4982 ms
2026-06-10 11:57:59.078 +05:00 [INF] HTTP GET /api/company/current responded 200 in 20.8529 ms
2026-06-10 11:57:59.098 +05:00 [INF] HTTP GET /api/chart-of-accounts/tree responded 200 in 49.2878 ms
2026-06-10 11:59:04.007 +05:00 [INF] HTTP POST /Account/Logout responded 302 in 13.1176 ms
2026-06-10 11:59:04.022 +05:00 [INF] HTTP GET /Account/Login responded 200 in 5.2977 ms
2026-06-10 12:13:02.644 +05:00 [WRN] Entity 'ChartOfAccount' has a global query filter defined and is the required end of a relationship with the entity 'JournalEntryLine'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 12:13:02.792 +05:00 [WRN] Entity 'Item' has a global query filter defined and is the required end of a relationship with the entity 'SalesInvoiceLine'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 12:13:02.798 +05:00 [WRN] Entity 'Company' has a global query filter defined and is the required end of a relationship with the entity 'UserCompany'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 12:13:02.805 +05:00 [WRN] Entity 'VendorBill' has a global query filter defined and is the required end of a relationship with the entity 'VendorBillLine'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 12:13:03.042 +05:00 [WRN] The 'JournalStatus' property 'Status' on entity type 'JournalEntry' is configured with a database-generated default, but has no configured sentinel value. The database-generated default will always be used for inserts when the property has the value '0', since this is the CLR default for the 'JournalStatus' type. Consider using a nullable type, using a nullable backing field, or setting the sentinel value for the property to ensure the database default is used when, and only when, appropriate. See https://aka.ms/efcore-docs-default-values for more information.
2026-06-10 12:13:04.337 +05:00 [INF] No pending EF migrations.
2026-06-10 12:13:05.629 +05:00 [INF] Company data already exists; ensuring chart of accounts and demo items.
2026-06-10 12:13:06.457 +05:00 [INF] Pakistan Accounting ERP started (Development)
2026-06-10 12:13:06.890 +05:00 [ERR] Database backup failed.
Microsoft.Data.SqlClient.SqlException (0x80131904): Cannot open backup device 'C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Web\bin\Debug\net8.0\App_Data\Backups\PakistanAccountingERP_20260610_121306.bak'. Operating system error 5(Access is denied.).
BACKUP DATABASE is terminating abnormally.
   at Microsoft.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at Microsoft.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at Microsoft.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at Microsoft.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at Microsoft.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption, Boolean shouldCacheForAlwaysEncrypted)
   at Microsoft.Data.SqlClient.SqlCommand.CompleteAsyncExecuteReader(Boolean isInternal, Boolean forDescribeParameterEncryption)
   at Microsoft.Data.SqlClient.SqlCommand.InternalEndExecuteNonQuery(IAsyncResult asyncResult, Boolean isInternal, String endMethod)
   at Microsoft.Data.SqlClient.SqlCommand.EndExecuteNonQueryInternal(IAsyncResult asyncResult)
   at Microsoft.Data.SqlClient.SqlCommand.EndExecuteNonQueryAsync(IAsyncResult asyncResult)
   at Microsoft.Data.SqlClient.SqlCommand.<>c.<InternalExecuteNonQueryAsync>b__210_1(IAsyncResult result)
   at System.Threading.Tasks.TaskFactory`1.FromAsyncCoreLogic(IAsyncResult iar, Func`2 endFunction, Action`1 endAction, Task`1 promise, Boolean requiresSynchronization)
--- End of stack trace from previous location ---
   at PakistanAccountingERP.Infrastructure.Services.DatabaseBackupService.RunBackupAsync(JobRunType runType, CancellationToken cancellationToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\DatabaseBackupService.cs:line 115
   at PakistanAccountingERP.Infrastructure.Services.DatabaseBackupService.RunBackupAsync(JobRunType runType, CancellationToken cancellationToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\DatabaseBackupService.cs:line 126
   at PakistanAccountingERP.Infrastructure.Services.DatabaseBackupService.RunBackupAsync(JobRunType runType, CancellationToken cancellationToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\DatabaseBackupService.cs:line 126
ClientConnectionId:3a85f817-a3f3-4a6e-ba7e-1d4d580befda
Error Number:3201,State:1,Class:16
2026-06-10 12:13:07.028 +05:00 [ERR] Scheduled backup run failed.
System.InvalidOperationException: 'PakistanAccountingERP.Infrastructure.Repositories.UnitOfWork' type only implements IAsyncDisposable. Use DisposeAsync to dispose the container.
   at Microsoft.Extensions.DependencyInjection.ServiceLookup.ServiceProviderEngineScope.Dispose()
   at PakistanAccountingERP.Infrastructure.Services.ScheduledBackupHostedService.ExecuteAsync(CancellationToken stoppingToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\ScheduledBackupHostedService.cs:line 44
2026-06-10 12:13:09.704 +05:00 [INF] HTTP GET / responded 302 in 213.1048 ms
2026-06-10 12:13:10.311 +05:00 [INF] HTTP GET /Account/Login responded 200 in 525.4072 ms
2026-06-10 12:13:27.616 +05:00 [INF] HTTP POST /Account/Login responded 302 in 950.8068 ms
2026-06-10 12:13:27.832 +05:00 [INF] HTTP GET /Account/SelectCompany responded 200 in 178.0233 ms
2026-06-10 12:13:29.250 +05:00 [INF] HTTP POST /Account/SelectCompany responded 302 in 64.1917 ms
2026-06-10 12:13:29.734 +05:00 [INF] HTTP GET / responded 200 in 465.3411 ms
2026-06-10 12:13:30.138 +05:00 [INF] HTTP GET /api/company/list responded 200 in 141.3869 ms
2026-06-10 12:13:30.242 +05:00 [INF] HTTP GET /api/company/current responded 200 in 65.7386 ms
2026-06-10 12:13:30.915 +05:00 [INF] HTTP GET /api/dashboard responded 200 in 915.5253 ms
2026-06-10 12:13:33.347 +05:00 [INF] HTTP GET /JournalEntries responded 200 in 57.5534 ms
2026-06-10 12:13:33.494 +05:00 [INF] HTTP GET /js/modules/journal-entries.js responded 200 in 82.5215 ms
2026-06-10 12:13:33.609 +05:00 [INF] HTTP GET /api/company/current responded 200 in 32.6119 ms
2026-06-10 12:13:33.623 +05:00 [INF] HTTP GET /api/company/list responded 200 in 51.9026 ms
2026-06-10 12:13:33.683 +05:00 [INF] HTTP GET /api/company/current responded 200 in 9.0187 ms
2026-06-10 12:13:33.906 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 240.4514 ms
2026-06-10 12:13:42.538 +05:00 [INF] HTTP GET /JournalEntries/Edit/438 responded 200 in 145.9063 ms
2026-06-10 12:13:42.592 +05:00 [INF] HTTP GET /js/modules/journal-entry-create.js responded 200 in 3.9917 ms
2026-06-10 12:13:42.663 +05:00 [INF] HTTP GET /api/company/list responded 200 in 14.2481 ms
2026-06-10 12:13:42.687 +05:00 [INF] HTTP GET /api/company/current responded 200 in 25.7744 ms
2026-06-10 12:13:42.802 +05:00 [INF] HTTP GET /api/company/current responded 200 in 8.8459 ms
2026-06-10 12:13:42.844 +05:00 [INF] HTTP GET /api/journal-entries/accounts responded 200 in 48.6039 ms
2026-06-10 12:13:56.584 +05:00 [INF] HTTP PUT /api/journal-entries/438 responded 200 in 284.8680 ms
2026-06-10 12:13:56.639 +05:00 [INF] HTTP GET /JournalEntries/Details/438 responded 200 in 33.2438 ms
2026-06-10 12:13:56.747 +05:00 [INF] HTTP GET /api/company/list responded 200 in 14.1903 ms
2026-06-10 12:13:56.846 +05:00 [INF] HTTP GET /api/company/current responded 200 in 9.6867 ms
2026-06-10 12:13:58.593 +05:00 [INF] HTTP GET /JournalEntries responded 200 in 7.9951 ms
2026-06-10 12:13:58.700 +05:00 [INF] HTTP GET /api/company/current responded 200 in 28.7273 ms
2026-06-10 12:13:58.718 +05:00 [INF] HTTP GET /api/company/list responded 200 in 46.8836 ms
2026-06-10 12:13:58.828 +05:00 [INF] HTTP GET /api/company/current responded 200 in 19.3150 ms
2026-06-10 12:13:58.876 +05:00 [INF] HTTP GET /api/journal-entries/datatable responded 200 in 70.9293 ms
2026-06-10 12:14:02.328 +05:00 [INF] HTTP GET /ChartOfAccounts responded 200 in 28.3336 ms
2026-06-10 12:14:02.372 +05:00 [INF] HTTP GET /js/modules/chart-of-accounts.js responded 304 in 2.5954 ms
2026-06-10 12:14:02.423 +05:00 [INF] HTTP GET /api/company/list responded 200 in 14.0942 ms
2026-06-10 12:14:02.462 +05:00 [INF] HTTP GET /api/lookup/account-types responded 200 in 48.6486 ms
2026-06-10 12:14:02.529 +05:00 [INF] HTTP GET /api/company/current responded 200 in 9.9646 ms
2026-06-10 12:14:02.672 +05:00 [INF] HTTP GET /api/chart-of-accounts/tree responded 200 in 145.7259 ms
2026-06-10 12:14:27.210 +05:00 [INF] HTTP GET /api/chart-of-accounts/156/ledger responded 200 in 111.3387 ms
2026-06-10 12:15:03.217 +05:00 [INF] HTTP GET /InventoryReports responded 200 in 24.2692 ms
2026-06-10 12:15:03.316 +05:00 [INF] HTTP GET /api/company/current responded 200 in 15.4054 ms
2026-06-10 12:15:03.364 +05:00 [INF] HTTP GET /api/company/list responded 200 in 16.7098 ms
2026-06-10 12:15:03.412 +05:00 [INF] HTTP GET /api/company/current responded 200 in 8.6242 ms
2026-06-10 12:15:05.518 +05:00 [INF] HTTP GET /InventoryReports/StockSummary responded 200 in 21.9002 ms
2026-06-10 12:15:05.617 +05:00 [INF] HTTP GET /api/company/current responded 200 in 13.1729 ms
2026-06-10 12:15:05.631 +05:00 [INF] HTTP GET /api/company/list responded 200 in 27.0642 ms
2026-06-10 12:15:05.721 +05:00 [INF] HTTP GET /api/company/current responded 200 in 9.0231 ms
2026-06-10 12:15:05.751 +05:00 [INF] HTTP GET /api/inventory-reports/categories responded 200 in 44.6665 ms
2026-06-10 12:15:05.877 +05:00 [INF] HTTP GET /api/inventory-reports/stock-summary responded 200 in 110.4425 ms
2026-06-10 12:15:15.570 +05:00 [INF] HTTP GET /api/inventory-reports/stock-summary responded 200 in 55.7823 ms
2026-06-10 12:15:26.389 +05:00 [INF] HTTP GET /InventoryTransactions responded 200 in 27.1191 ms
2026-06-10 12:15:26.482 +05:00 [INF] HTTP GET /api/company/list responded 200 in 7.3091 ms
2026-06-10 12:15:26.523 +05:00 [INF] HTTP GET /api/company/current responded 200 in 41.5499 ms
2026-06-10 12:15:26.605 +05:00 [INF] HTTP GET /api/company/current responded 200 in 13.1298 ms
2026-06-10 12:15:26.647 +05:00 [INF] HTTP GET /api/inventory-transactions/warehouses responded 200 in 46.1040 ms
2026-06-10 12:15:26.685 +05:00 [INF] HTTP GET /api/inventory-transactions/items responded 200 in 92.3839 ms
2026-06-10 12:15:26.853 +05:00 [INF] HTTP GET /api/inventory-transactions/datatable responded 200 in 108.1708 ms
2026-06-10 12:15:54.418 +05:00 [INF] HTTP GET /InventoryReports responded 200 in 8.4089 ms
2026-06-10 12:15:54.512 +05:00 [INF] HTTP GET /api/company/current responded 200 in 26.8331 ms
2026-06-10 12:15:54.528 +05:00 [INF] HTTP GET /api/company/list responded 200 in 17.0037 ms
2026-06-10 12:15:54.612 +05:00 [INF] HTTP GET /api/company/current responded 200 in 6.6772 ms
2026-06-10 12:15:57.862 +05:00 [INF] HTTP GET /InventoryReports/StockMovement responded 200 in 19.2002 ms
2026-06-10 12:15:58.043 +05:00 [INF] HTTP GET /api/company/list responded 200 in 10.0433 ms
2026-06-10 12:15:58.052 +05:00 [INF] HTTP GET /api/company/current responded 200 in 10.2850 ms
2026-06-10 12:15:58.078 +05:00 [INF] HTTP GET /api/company/current responded 200 in 10.0945 ms
2026-06-10 12:15:58.112 +05:00 [INF] HTTP GET /api/inventory-reports/warehouses responded 200 in 38.7149 ms
2026-06-10 12:15:58.142 +05:00 [INF] HTTP GET /api/inventory-reports/items responded 200 in 73.0243 ms
2026-06-10 12:16:19.915 +05:00 [INF] HTTP GET /api/inventory-reports/stock-movement responded 200 in 53.5795 ms
2026-06-10 12:16:21.202 +05:00 [INF] HTTP GET /api/inventory-reports/stock-movement responded 200 in 9.3687 ms
2026-06-10 12:16:23.791 +05:00 [INF] HTTP GET /api/inventory-reports/stock-movement responded 200 in 8.1266 ms
2026-06-10 12:16:30.895 +05:00 [INF] HTTP GET /api/inventory-reports/stock-movement responded 200 in 16.4613 ms
2026-06-10 12:18:40.856 +05:00 [INF] HTTP GET /InventoryReports responded 200 in 48.5053 ms
2026-06-10 12:18:40.966 +05:00 [INF] HTTP GET /api/company/current responded 200 in 14.1698 ms
2026-06-10 12:18:40.979 +05:00 [INF] HTTP GET /api/company/list responded 200 in 18.4284 ms
2026-06-10 12:18:41.137 +05:00 [INF] HTTP GET /api/company/current responded 200 in 12.3248 ms
2026-06-10 12:18:43.107 +05:00 [INF] HTTP POST /Account/Logout responded 302 in 20.0557 ms
2026-06-10 12:18:43.129 +05:00 [INF] HTTP GET /Account/Login responded 200 in 8.4181 ms
2026-06-10 12:22:31.983 +05:00 [WRN] Entity 'ChartOfAccount' has a global query filter defined and is the required end of a relationship with the entity 'JournalEntryLine'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 12:22:32.062 +05:00 [WRN] Entity 'Item' has a global query filter defined and is the required end of a relationship with the entity 'SalesInvoiceLine'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 12:22:32.064 +05:00 [WRN] Entity 'Company' has a global query filter defined and is the required end of a relationship with the entity 'UserCompany'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 12:22:32.065 +05:00 [WRN] Entity 'VendorBill' has a global query filter defined and is the required end of a relationship with the entity 'VendorBillLine'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 12:22:32.237 +05:00 [WRN] The 'JournalStatus' property 'Status' on entity type 'JournalEntry' is configured with a database-generated default, but has no configured sentinel value. The database-generated default will always be used for inserts when the property has the value '0', since this is the CLR default for the 'JournalStatus' type. Consider using a nullable type, using a nullable backing field, or setting the sentinel value for the property to ensure the database default is used when, and only when, appropriate. See https://aka.ms/efcore-docs-default-values for more information.
2026-06-10 12:22:33.255 +05:00 [INF] No pending EF migrations.
2026-06-10 12:22:34.321 +05:00 [INF] Company data already exists; ensuring chart of accounts and demo items.
2026-06-10 12:22:34.502 +05:00 [INF] Pakistan Accounting ERP started (Development)
2026-06-10 12:22:34.979 +05:00 [ERR] Database backup failed.
Microsoft.Data.SqlClient.SqlException (0x80131904): Cannot open backup device 'C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Web\bin\Debug\net8.0\App_Data\Backups\PakistanAccountingERP_20260610_122234.bak'. Operating system error 5(Access is denied.).
BACKUP DATABASE is terminating abnormally.
   at Microsoft.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at Microsoft.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at Microsoft.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at Microsoft.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at Microsoft.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption, Boolean shouldCacheForAlwaysEncrypted)
   at Microsoft.Data.SqlClient.SqlCommand.CompleteAsyncExecuteReader(Boolean isInternal, Boolean forDescribeParameterEncryption)
   at Microsoft.Data.SqlClient.SqlCommand.InternalEndExecuteNonQuery(IAsyncResult asyncResult, Boolean isInternal, String endMethod)
   at Microsoft.Data.SqlClient.SqlCommand.EndExecuteNonQueryInternal(IAsyncResult asyncResult)
   at Microsoft.Data.SqlClient.SqlCommand.EndExecuteNonQueryAsync(IAsyncResult asyncResult)
   at Microsoft.Data.SqlClient.SqlCommand.<>c.<InternalExecuteNonQueryAsync>b__210_1(IAsyncResult result)
   at System.Threading.Tasks.TaskFactory`1.FromAsyncCoreLogic(IAsyncResult iar, Func`2 endFunction, Action`1 endAction, Task`1 promise, Boolean requiresSynchronization)
--- End of stack trace from previous location ---
   at PakistanAccountingERP.Infrastructure.Services.DatabaseBackupService.RunBackupAsync(JobRunType runType, CancellationToken cancellationToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\DatabaseBackupService.cs:line 115
   at PakistanAccountingERP.Infrastructure.Services.DatabaseBackupService.RunBackupAsync(JobRunType runType, CancellationToken cancellationToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\DatabaseBackupService.cs:line 126
   at PakistanAccountingERP.Infrastructure.Services.DatabaseBackupService.RunBackupAsync(JobRunType runType, CancellationToken cancellationToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\DatabaseBackupService.cs:line 126
ClientConnectionId:1d78016d-a999-40c3-9e82-2182e7535cd1
Error Number:3201,State:1,Class:16
2026-06-10 12:22:35.019 +05:00 [ERR] Scheduled backup run failed.
System.InvalidOperationException: 'PakistanAccountingERP.Infrastructure.Repositories.UnitOfWork' type only implements IAsyncDisposable. Use DisposeAsync to dispose the container.
   at Microsoft.Extensions.DependencyInjection.ServiceLookup.ServiceProviderEngineScope.Dispose()
   at PakistanAccountingERP.Infrastructure.Services.ScheduledBackupHostedService.ExecuteAsync(CancellationToken stoppingToken) in C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Infrastructure\Services\ScheduledBackupHostedService.cs:line 44
2026-06-10 12:23:23.667 +05:00 [WRN] Failed to determine the https port for redirect.
2026-06-10 12:23:23.741 +05:00 [INF] HTTP GET / responded 302 in 74.9193 ms
2026-06-10 12:23:23.927 +05:00 [INF] HTTP GET /Account/Login responded 200 in 170.5334 ms
2026-06-10 12:23:44.167 +05:00 [INF] HTTP GET /Account/Login responded 200 in 27.1368 ms
2026-06-10 12:23:44.724 +05:00 [INF] HTTP POST /Account/Login responded 302 in 508.7275 ms
2026-06-10 12:23:44.785 +05:00 [INF] HTTP GET /Account/SelectCompany responded 200 in 57.2977 ms
2026-06-10 12:23:44.949 +05:00 [INF] HTTP POST /api/company/switch responded 404 in 2.9199 ms
2026-06-10 12:23:54.843 +05:00 [INF] HTTP GET /Account/Login responded 200 in 5.3593 ms
2026-06-10 12:23:55.035 +05:00 [INF] HTTP POST /Account/Login responded 302 in 141.1194 ms
2026-06-10 12:23:55.044 +05:00 [INF] HTTP GET /Account/SelectCompany responded 200 in 7.8421 ms
2026-06-10 12:23:55.096 +05:00 [INF] HTTP GET /api/inventory-transactions/items responded 400 in 18.4656 ms
2026-06-10 12:23:55.214 +05:00 [INF] HTTP GET /api/inventory-transactions/warehouses responded 400 in 2.0582 ms
2026-06-10 12:23:55.281 +05:00 [INF] HTTP POST /api/inventory-transactions responded 400 in 1.0060 ms
2026-06-10 12:24:03.777 +05:00 [INF] HTTP GET /Account/Login responded 200 in 1.8974 ms
2026-06-10 12:24:03.943 +05:00 [INF] HTTP POST /Account/Login responded 302 in 111.2998 ms
2026-06-10 12:24:03.949 +05:00 [INF] HTTP GET /Account/SelectCompany responded 200 in 4.9495 ms
2026-06-10 12:24:04.021 +05:00 [INF] HTTP POST /api/company/switch/3 responded 200 in 38.9193 ms
2026-06-10 12:24:04.160 +05:00 [INF] HTTP GET /api/inventory-transactions/items responded 200 in 94.8735 ms
2026-06-10 12:24:04.206 +05:00 [INF] HTTP GET /api/inventory-transactions/warehouses responded 200 in 19.2634 ms
2026-06-10 12:24:04.629 +05:00 [INF] HTTP POST /api/inventory-transactions responded 200 in 369.8628 ms
2026-06-10 12:24:04.656 +05:00 [INF] HTTP GET /api/inventory-transactions/items responded 200 in 16.5654 ms
2026-06-10 13:54:07.716 +05:00 [WRN] Entity 'ChartOfAccount' has a global query filter defined and is the required end of a relationship with the entity 'JournalEntryLine'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 13:54:07.792 +05:00 [WRN] Entity 'Item' has a global query filter defined and is the required end of a relationship with the entity 'SalesInvoiceLine'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 13:54:07.796 +05:00 [WRN] Entity 'Company' has a global query filter defined and is the required end of a relationship with the entity 'UserCompany'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 13:54:07.799 +05:00 [WRN] Entity 'VendorBill' has a global query filter defined and is the required end of a relationship with the entity 'VendorBillLine'. This may lead to unexpected results when the required entity is filtered out. Either configure the navigation as optional, or define matching query filters for both entities in the navigation. See https://go.microsoft.com/fwlink/?linkid=2131316 for more information.
2026-06-10 13:54:07.947 +05:00 [WRN] The 'JournalStatus' property 'Status' on entity type 'JournalEntry' is configured with a database-generated default, but has no configured sentinel value. The database-generated default will always be used for inserts when the property has the value '0', since this is the CLR default for the 'JournalStatus' type. Consider using a nullable type, using a nullable backing field, or setting the sentinel value for the property to ensure the database default is used when, and only when, appropriate. See https://aka.ms/efcore-docs-default-values for more information.
2026-06-10 13:54:08.892 +05:00 [INF] No pending EF migrations.
2026-06-10 13:54:09.881 +05:00 [INF] Company data already exists; ensuring chart of accounts and demo items.
2026-06-10 13:54:10.040 +05:00 [INF] Pakistan Accounting ERP started (Development)
2026-06-10 13:54:10.563 +05:00 [ERR] Database backup failed.
Microsoft.Data.SqlClient.SqlException (0x80131904): Cannot open backup device 'C:\Users\Muhammad Israr Ali\PakistanAccountingERP\src\Web\bin\Debug\net8.0\App_Data\Backups\PakistanAccountingERP_20260610_135410.bak'. Operating system error 5(Access is denied.).
BACKUP DATABASE is terminating abnormally.
   at Microsoft.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at Microsoft.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at Microsoft.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at Microsoft.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at Microsoft.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption, Boolean shouldCacheForAlwaysEncrypted)
   at Microsoft.Data.SqlClient.SqlCommand.CompleteAsyncExecuteReader(Boolean isInternal, Boolean forDescribeParameterEncryption)
   at Microsoft.Data.SqlClient.SqlCommand.InternalEndExecuteNonQuery(IAsyncResult asyncResult, Boolean isInternal, String endMethod)
   at Microsoft.Data.SqlClient.SqlCommand.EndExecuteNonQueryInternal(IAsyncResult asyncResult)
   at Microsoft.Data.SqlClient.SqlCommand.EndExecuteNonQueryAsync(IAsyncResult asyncResult)
   at Microsoft.Data.SqlClient.SqlCommand.<>c.<InternalExecuteNonQueryAsync>b__210_1(IAsyncResult result)
